name,original_height,original_width,mean_iou,pixel_accuracy,matched_pixels,total_valid_pixels,iou_trees,iou_lush_bushes,iou_dry_grass,iou_dry_bushes,iou_ground_clutter,iou_flowers,iou_logs,iou_rocks,iou_landscape,iou_sky
0000156.png,540,960,0.43418216128238696,0.7946180555555555,411930,518400,0.5948717948717949,0.0,0.48552913467551995,0.5105528124697454,0.0,,,0.06534550871057573,0.8307669741294619,0.986391065401998
0000157.png,540,960,0.4418379822974617,0.8127970679012345,421354,518400,0.6180904522613065,0.0,0.4940577924400811,0.46172870038333125,0.0,,,0.12136149827295922,0.8527649450322912,0.9867004699897243
0000158.png,540,960,0.4383110891424667,0.8157542438271604,422887,518400,0.5990566037735849,0.0,0.49414302134859034,0.4757440476190476,0.0,,,0.09068775513939993,0.8608897753530814,0.9859675099060294
0000159.png,540,960,0.44025613520344686,0.8145582561728395,422267,518400,0.5829596412556054,0.0,0.5043356431519558,0.4854111405835544,0.0,,,0.10205696202531646,0.8610417758055735,0.9862439188055695
0000160.png,540,960,0.44354792684754335,0.802980324074074,416265,518400,0.6228070175438597,0.0,0.5044436023128737,0.4739998835381122,0.0,,,0.10956403753896848,0.8515783137195541,0.9859905601269788
0000161.png,540,960,0.4434474607721614,0.78546875,407187,518400,0.6340425531914894,0.0,0.49090365119731194,0.48558058548264227,0.0,,,0.11931322991110337,0.8317313811700615,0.9860082852246826
0000162.png,540,960,0.43604412978504864,0.7586381172839506,393278,518400,0.6206896551724138,0.0,0.48365826596925027,0.4681558935361217,0.0,,,0.1313487132847426,0.7989456734271364,0.9855548368907242
0000163.png,540,960,0.4283882972313253,0.727494212962963,377133,518400,0.6148148148148148,0.0,0.47309847263796145,0.4607915066246601,0.0,,,0.1455894092602448,0.7472159095504209,0.9855962649625006
0000164.png,540,960,0.42807991374728405,0.6854185956790123,355321,518400,0.6537102473498233,0.0,0.47119767923746375,0.4819765087079789,0.0,,,0.15972267521502923,0.6726622331914446,0.9853699662765324
0000165.png,540,960,0.4317796598771095,0.6737307098765432,349262,518400,0.6498316498316499,0.0,0.48458783818515155,0.4862839209894776,0.0,,,0.19509863338767916,0.6532716639781493,0.9851635726447688
0000166.png,540,960,0.4320789353971801,0.6563618827160493,340258,518400,0.6751592356687898,0.0,0.4860620890582778,0.5026777535057431,0.0,,,0.15196190166069684,0.6559847848639035,0.9847857184200299
